Labels,T2_decay_canolaOil,
93525007.000000,7.510E+2,
93550007.000000,7.490E+2,
93575007.000000,7.260E+2,
93600007.000000,7.840E+2,
93625007.000000,7.230E+2,
93650007.000000,7.330E+2,
93675007.000000,7.130E+2,
93700007.000000,7.300E+2,
93725007.000000,7.320E+2,
93750007.000000,7.480E+2,
93775007.000000,7.670E+2,
93800007.000000,7.660E+2,
93825007.000000,7.460E+2,
93850007.000000,7.520E+2,
93875007.000000,7.100E+2,
93900007.000000,7.560E+2,
93925007.000000,7.400E+2,
93950007.000000,7.500E+2,
93975007.000000,7.160E+2,
94000007.000000,7.650E+2,
94025007.000000,7.260E+2,
94050007.000000,7.450E+2,
94075007.000000,7.410E+2,
94100007.000000,7.230E+2,
94125007.000000,7.110E+2,
94150007.000000,7.360E+2,
94175007.000000,7.700E+2,
94200007.000000,7.340E+2,
94225007.000000,6.850E+2,
94250007.000000,7.450E+2,
94275007.000000,7.520E+2,
94300007.000000,7.380E+2,
94325007.000000,7.200E+2,
94350007.000000,7.560E+2,
94375007.000000,7.720E+2,
94400007.000000,7.280E+2,
94425007.000000,7.780E+2,
94450007.000000,7.020E+2,
94475007.000000,8.100E+2,
94500007.000000,7.490E+2,
94525007.000000,7.570E+2,
94550007.000000,7.790E+2,
94575007.000000,7.800E+2,
94600007.000000,7.410E+2,
94625007.000000,7.280E+2,
94650007.000000,7.780E+2,
94675007.000000,7.490E+2,
94700007.000000,7.080E+2,
94725007.000000,7.430E+2,
94750007.000000,7.390E+2,
94775007.000000,7.300E+2,
94800007.000000,7.030E+2,
94825007.000000,7.750E+2,
94850007.000000,7.440E+2,
94875007.000000,7.240E+2,
94900007.000000,7.240E+2,
94925007.000000,7.650E+2,
94950007.000000,7.880E+2,
94975007.000000,7.340E+2,
95000007.000000,6.770E+2,
95025007.000000,7.610E+2,
95050007.000000,7.030E+2,
95075007.000000,6.780E+2,
95100007.000000,7.370E+2,
95125007.000000,7.610E+2,
95150007.000000,7.870E+2,
95175007.000000,7.150E+2,
95200007.000000,7.560E+2,
95225007.000000,7.140E+2,
95250007.000000,7.830E+2,
95275007.000000,7.090E+2,
95300007.000000,7.120E+2,
95325007.000000,7.380E+2,
95350007.000000,7.180E+2,
95375007.000000,7.410E+2,
95400007.000000,6.980E+2,
95425007.000000,7.220E+2,
95450007.000000,7.050E+2,
95475007.000000,7.630E+2,
95500007.000000,7.750E+2,
95525007.000000,7.600E+2,
95550007.000000,7.070E+2,
95575007.000000,6.870E+2,
95600007.000000,7.580E+2,
95625007.000000,7.090E+2,
95650007.000000,7.490E+2,
95675007.000000,7.360E+2,
95700007.000000,7.070E+2,
95725007.000000,7.120E+2,
95750007.000000,7.470E+2,
95775007.000000,7.110E+2,
95800007.000000,7.880E+2,
95825007.000000,7.000E+2,
95850007.000000,7.520E+2,
95875007.000000,7.400E+2,
95900007.000000,7.830E+2,
95925007.000000,7.650E+2,
95950007.000000,7.590E+2,
95975007.000000,7.290E+2,
96000008.000000,7.430E+2,
96025008.000000,7.430E+2,
96050008.000000,7.860E+2,
96075008.000000,7.370E+2,
96100008.000000,7.250E+2,
96125008.000000,7.310E+2,
96150008.000000,7.370E+2,
96175008.000000,7.300E+2,
96200008.000000,7.780E+2,
96225008.000000,8.080E+2,
96250008.000000,7.530E+2,
96275008.000000,7.100E+2,
96300008.000000,7.580E+2,
96325008.000000,6.900E+2,
96350008.000000,6.980E+2,
96375008.000000,7.290E+2,
96400008.000000,7.280E+2,
96425008.000000,7.040E+2,
96450008.000000,7.310E+2,
96475008.000000,7.160E+2,
96500008.000000,7.350E+2,
96525008.000000,7.380E+2,
96550008.000000,7.570E+2,
96575008.000000,7.180E+2,
96600008.000000,7.520E+2,
96625008.000000,7.530E+2,
96650008.000000,7.830E+2,
96675008.000000,7.500E+2,
96700008.000000,7.140E+2,
96725008.000000,7.630E+2,
96750008.000000,7.370E+2,
96775008.000000,7.350E+2,
96800008.000000,6.980E+2,
96825008.000000,7.780E+2,
96850008.000000,7.080E+2,
96875008.000000,7.590E+2,
96900008.000000,7.490E+2,
96925008.000000,7.110E+2,
96950008.000000,7.290E+2,
96975008.000000,7.280E+2,
97000008.000000,7.040E+2,
97025008.000000,7.280E+2,
97050008.000000,7.520E+2,
97075008.000000,7.510E+2,
97100008.000000,7.400E+2,
97125008.000000,7.100E+2,
97150008.000000,7.280E+2,
97175008.000000,8.070E+2,
97200008.000000,7.270E+2,
97225008.000000,7.450E+2,
97250008.000000,7.510E+2,
97275008.000000,7.250E+2,
97300008.000000,7.210E+2,
97325008.000000,7.660E+2,
97350008.000000,7.220E+2,
97375008.000000,7.350E+2,
97400008.000000,7.560E+2,
97425008.000000,7.550E+2,
97450008.000000,7.670E+2,
97475008.000000,7.720E+2,
97500008.000000,7.460E+2,
97525008.000000,7.740E+2,
97550008.000000,7.430E+2,
97575008.000000,7.310E+2,
97600008.000000,7.350E+2,
97625008.000000,7.220E+2,
97650008.000000,6.990E+2,
97675008.000000,7.280E+2,
97700008.000000,7.570E+2,
97725008.000000,7.100E+2,
97750008.000000,7.720E+2,
97775008.000000,7.190E+2,
97800008.000000,7.530E+2,
97825008.000000,7.830E+2,
97850008.000000,7.270E+2,
97875008.000000,7.540E+2,
97900008.000000,7.360E+2,
97925008.000000,7.470E+2,
97950008.000000,7.390E+2,
97975008.000000,7.130E+2,
98000008.000000,7.560E+2,
98025008.000000,7.040E+2,
98050008.000000,7.460E+2,
98075008.000000,7.310E+2,
98100008.000000,7.320E+2,
98125008.000000,7.730E+2,
98150008.000000,7.710E+2,
98175008.000000,7.030E+2,
98200008.000000,7.070E+2,
98225008.000000,6.940E+2,
98250008.000000,7.360E+2,
98275008.000000,7.000E+2,
98300008.000000,7.660E+2,
98325008.000000,6.890E+2,
98350008.000000,7.320E+2,
98375008.000000,7.230E+2,
98400008.000000,7.510E+2,
98425008.000000,7.330E+2,
98450008.000000,7.910E+2,
98475008.000000,7.820E+2,
98500008.000000,7.770E+2,
98525008.000000,7.520E+2,
98550008.000000,7.140E+2,
98575008.000000,7.120E+2,
98600008.000000,7.490E+2,
98625008.000000,7.430E+2,
98650008.000000,7.060E+2,
98675008.000000,7.840E+2,
98700008.000000,6.950E+2,
98725008.000000,7.760E+2,
98750008.000000,7.100E+2,
98775008.000000,6.860E+2,
98800008.000000,7.060E+2,
98825008.000000,6.970E+2,
98850008.000000,7.560E+2,
98875008.000000,7.230E+2,
98900008.000000,7.240E+2,
98925008.000000,7.640E+2,
98950008.000000,7.410E+2,
98975008.000000,7.510E+2,
99000008.000000,7.000E+2,
99025008.000000,7.450E+2,
99050008.000000,7.320E+2,
99075008.000000,7.360E+2,
99100008.000000,7.210E+2,
99125008.000000,7.280E+2,
99150008.000000,6.910E+2,
99175008.000000,7.740E+2,
99200008.000000,7.760E+2,
99225008.000000,7.900E+2,
99250008.000000,7.400E+2,
99275008.000000,7.210E+2,
99300008.000000,7.400E+2,
99325008.000000,7.850E+2,
99350008.000000,6.840E+2,
99375008.000000,7.690E+2,
99400008.000000,7.320E+2,
99425008.000000,7.240E+2,
99450008.000000,7.230E+2,
99475008.000000,6.840E+2,
99500008.000000,7.340E+2,
99525008.000000,7.400E+2,
99550008.000000,7.440E+2,
99575008.000000,7.330E+2,
99600008.000000,7.450E+2,
99625008.000000,7.190E+2,
99650008.000000,7.360E+2,
99675008.000000,7.350E+2,
99700008.000000,7.550E+2,
99725008.000000,7.490E+2,
99750008.000000,6.960E+2,
99775008.000000,7.380E+2,
99800008.000000,7.150E+2,
99825008.000000,7.060E+2,
99850008.000000,7.370E+2,
99875008.000000,7.140E+2,
99900008.000000,7.700E+2,
99925008.000000,6.950E+2,
99950008.000000,7.210E+2,
99975008.000000,7.500E+2,
